objectid,title,filename,object_location,format,latitude,longitude,date,subject,location,description,source,language,descripction,artifacts_location,swap_front_back,rotation_front,rotation_back
a9b86454-7c79-4bd9-a3ed-45abd1aa3210,Rumbo del victorioso Emanuele,C2-G2-093.pdf,,application/pdf,40.85631,14.24641,1912.0,Personas; edificios; tranvía,"Nápoles, Italia",Fotografía blanco y negro del rumbo del victorioso Emanuele por donde pasa un tranvía,,It,,"['artifacts/sitiopostales/C2-G2-093-back.jpg', 'artifacts/sitiopostales/C2-G2-093-front.jpg']",False,,
6908f8a8-c080-4b16-a6ef-4ab1020b0033,Plaza de la victora,C2-G2-094.pdf,,application/pdf,40.85631,14.24641,1912.0,Plaza; personas; edificios; tranvía,"Nápoles, Italia",Fotografía blanco y negro de la plaza de la victoria y sus alrededores,,It,,"['artifacts/sitiopostales/C2-G2-094-front.jpg', 'artifacts/sitiopostales/C2-G2-094-back.jpg']",False,,
5426f7a6-eaf8-48f2-afa5-aa3234d25f50,Hotel Carlton,C2-G2-095.pdf,,application/pdf,48.8716907,2.3018218,1912.0,Hotel; personas; coches; caballos; Arco del Triunfo,"Paris, Francia",Ilustración sepia del hotel carlton en los campos eliseos junto al Arco del Triunfo,,It,,"['artifacts/sitiopostales/C2-G2-095-front.jpg', 'artifacts/sitiopostales/C2-G2-095-back.jpg']",False,,
97c89c77-28cf-447b-af43-06512f926bba,Palacio de Doña Ana en Posillipo,C2-G2-096.pdf,,application/pdf,40.85631,14.24641,1912.0,Palacio; barcos; edificios,"Nápoles, Italia",Fotografía blanco y negro del palacio de Doña Ana en el barrio de Posillipo ,,It,,"['artifacts/sitiopostales/C2-G2-096-front.jpg', 'artifacts/sitiopostales/C2-G2-096-back.jpg']",False,,
3fa17b2c-e5e0-42a3-a391-7a3a7816c6ec,Castillo Marsaglia,C2-G2-097.pdf,,application/pdf,43.81725,7.7772,1912.0,Castillo,"San Remo, Italia",Fotografía blanco y negro del castillo de Marsaglia en San Remo,,It,,"['artifacts/sitiopostales/C2-G2-097-front.jpg', 'artifacts/sitiopostales/C2-G2-097-back.jpg']",False,,
fbfa7cfe-26bb-48b0-b455-8bd186db91ae,Interior de la iglesia de la Nunziata,C2-G2-098.pdf,,application/pdf,44.40478,8.94439,1912.0,Interior; Iglesia,"Génova, Italia",Ilustración blanco y negro del interior de la iglesia de la Nunziata de Génova,,It,,"['artifacts/sitiopostales/C2-G2-098-back.jpg', 'artifacts/sitiopostales/C2-G2-098-front.jpg']",False,90.0,
ec259137-f9f3-4e69-9e05-86bfe030f970,Virgen María con el hijo divino dormido,C2-G2-099.pdf,,application/pdf,45.4064,9.187522,1912.0,Virgen María; hijo divino; ángeles,"Milan, Italia ",Ilustración sepia de una pintura de la virgen María y el hijo divino durmiendo en sus brazos con ángeles a su alrededor,,It,,"['artifacts/sitiopostales/C2-G2-099-back.jpg', 'artifacts/sitiopostales/C2-G2-099-front.jpg']",False,,
81b46042-e2e4-441a-ac2d-b98a2593e7f4,Monumento de Dante junto a iglesia de San Croce,C2-G2-100.pdf,,application/pdf,43.77925,11.24626,1912.0,Monumento; iglesia; edificios; personas,"Florencia, Italia ",Fotografía en blanco y negro del monumento a dante junto a la iglesia de San Croce en Florencia,,It,,"['artifacts/sitiopostales/C2-G2-100-front.jpg', 'artifacts/sitiopostales/C2-G2-100-back.jpg']",False,,
6d94546f-1392-4160-8443-2b717f419d2a,Tarbes - Les Hautes Pyrénées ,Fotos/1-58.Francia/001.pdf,,application/pdf,43.2331,0.077547,1911.0,Edificio; Altos Pirineos; Patrimonio extinto; Hermanos Labouche ,"Tarbes, Francia ",,,fr,"Oficina postal de la ciudad de Tarbes en los altos Pirineos, foto hecha por los hermanos Labouche , color: Sepia, medidas: 9 x14 cm ","['artifacts/EuroPosts/001-back.jpg', 'artifacts/EuroPosts/001-front.jpg']",False,90.0,270.0
8cd4e4c2-f927-4477-9189-dec1032db3ca,Château de la Malmaison - Chapelle,Fotos/1-58.Francia/002.pdf,,application/pdf,48.8708,2.166848,1911.0,Castillo; Realeza; Iglesia; Napoléon,"Rueil-Malmaison, Francia",,,fr,"Foto de la fachada trasera de la capilla y el castillo Malmaison en donde vivió la emperatriz Josefina que reinó de 1804 a 1810. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/002-back.jpg', 'artifacts/EuroPosts/002-front.jpg']",False,270.0,270.0
598ef3a6-46f7-40e8-81e5-280c2434269f,Le Roi De Rome,Fotos/1-58.Francia/003.pdf,,application/pdf,48.86222222,2.331111111,1911.0,Realeza; HIstoria; Napoleón,"Paris, Francia",,,fr,"Retrato del primer hijo de Napoleón Bonaparte, Napoleon François Joseph Charles , durante su infancia. Probablemente, dentro del Palacio de Tullerías. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/003-back.jpg', 'artifacts/EuroPosts/003-front.jpg']",False,,90.0
7bbb2cb6-7218-4cd6-b208-81e09ddbc68d,L'Armee Francaise. Compagnie Cycliste en marche.,Fotos/1-58.Francia/004.pdf,,application/pdf,46.768571,2.482407,1911.0,Ejército; Milicia; Guerra,Francia,,,fr,"Compañía ciclista armada de la Primera Guerra Mundial, escuadrón 132. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/004-front.jpg', 'artifacts/EuroPosts/004-back.jpg']",False,270.0,270.0
c6506d57-2811-45f8-abc4-a124d28cfb46,L'Armee Français- Artilleriè de Forteresse,Fotos/1-58.Francia/005.pdf,,application/pdf,46.768571,2.482407,1911.0,Ejército; Milicia; Guerra,Francia ,,,fr,"Soldados franceses de la Primera Guerra Mundial en trincheras , fortalezas y escaleras.Color: a color, medidas: 9x14cm","['artifacts/EuroPosts/005-front.jpg', 'artifacts/EuroPosts/005-back.jpg']",False,270.0,270.0
e8d9454b-0dbe-498c-8c99-cff3aadaef03,Napoleón- Le Retour de l'Ile d'Elbe.,Fotos/1-58.Francia/006.pdf,,application/pdf,45.18694444,5.726388889,1911.0,Pintura; Historia; Napoleón,"Grenoble , Francia",,,fr,"En la imagen se puede apreciar la pintura de Charles de Steuben llamada Napoleón el retorno de la isla de Elba pintada en 1818. En esta pintura se retrata el momento de retorno de Napoleón a Francia tras su destierro en la isla de Elba. Se observa siendo saludado por el coronel Charles François, conde de La Bédoyère, y el séptimo batallón liderado por el. Este hecho histórico ocurrió en Grenoble el 7 de marzo de 1815. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/006-front.jpg', 'artifacts/EuroPosts/006-back.jpg']",False,270.0,270.0
fd5bb40a-f675-45a0-896e-fbbb19a1d028,Waterloo,Fotos/1-58.Francia/007.pdf,,application/pdf,46.768571,2.482407,1911.0,"Napoleón, Ejército; Milicia; Guerra; Waterloo; Historia; Pintura",Francia ,,,fr,"Pintura representativa de la Napoleón en la batalla de Waterloo el 18 de junio de 1815. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/007-front.jpg', 'artifacts/EuroPosts/007-back.jpg']",False,270.0,270.0
d4b0c5e3-bfaa-46a8-b53b-39095cafb8ad,Translation des restes de Napoléon I ,Fotos/1-58.Francia/008.pdf,,application/pdf,48.85341,2.3488,1911.0,"Napoleón, Muerte; París; Realeza","Paris, Francia",,,fr,"El 15 de diciembre de 1840 por orden del rey Felipe, llegaron los restos de Napoleón de Viena a  Paris, Color: sepia y Blanco y negro, medidas: 9x14cm","['artifacts/EuroPosts/008-back.jpg', 'artifacts/EuroPosts/008-front.jpg']",False,270.0,90.0
fdfe9021-f74c-4167-bc3a-0685227ea796,Les Adieux de Fontainebleau,Fotos/1-58.Francia/009.pdf,,application/pdf,48.405,2.7021,1911.0,Batalla; Tratado; Fontainbleau; Historia; Napoleon; ,"Fontainbleau, Francia ",,,fr,"Cuadro del pintor Emile Jean Horace Vernet Las despedidas de Fontainebleau, (20 de abril de 1814), este momento que .Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/009-front.jpg', 'artifacts/EuroPosts/009-back.jpg']",False,270.0,270.0
bc57c2a9-386b-4b31-be57-1febdfc573dd,L’Abdication Napoleon a Fontainbleau,Fotos/1-58.Francia/010.pdf,,application/pdf,48.85341,2.3488,1911.0,Napoleón; Abdicación; Fontainbleau; Historia; Pintura; Tratado de Fontainbleau; 1814; SUPRA Paris,"Paris, Francia ",,,fr,"Cuadro de Napoleón abdicando en Fontainbleau en 1814. En este suceso histórico Napoleón renuncio a su poder y anuncio su exilio a la Isla de Elba. Edición artística ""SUPRA ""Paris. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/010-front.jpg', 'artifacts/EuroPosts/010-back.jpg']",False,270.0,270.0
33c7f8b8-69a8-486d-9ece-097091bae6b7,"Lettre de Josephine,divorce",Fotos/1-58.Francia/011.pdf,,application/pdf,46.768571,2.482407,1911.0,Carta; Josephine; Divorcio; Napoleón ,Francia,,,fr,"Carta de Josephine aceptando el divorcio de Napoleón I. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/011-front.jpg', 'artifacts/EuroPosts/011-back.jpg']",False,270.0,270.0
41ee130e-210a-4393-90bb-7538d93d5581,Testament de Napoléon 1er,Fotos/1-58.Francia/012.pdf,,application/pdf,48.85341,2.3488,1911.0,Testamento de Napoleón; Archivos Nacionales; Armario de Hierro; Paris,París; Francia,,,fr,"Testamento de Napoleón I conservado en el armario de hierro. Actualmente se encuentra bajo el resguardo de los Archivos Nacionales de París. El armario de hierro era un lugar secreto donde se guardaban asuntos secretos nacionales.  Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/012-back.jpg', 'artifacts/EuroPosts/012-front.jpg']",False,,270.0
570e252d-5bbe-42c3-9060-9e62d05bd51b,Hôtel Gaisson,Fotos/1-58.Francia/013.pdf,,application/pdf,43.60426,1.44367,1911.0,Hotel Gassion; Hotel de Lujo; Toulouse,"Toulouse, Francia",,,fr,"Foto del Hotel de lujo Gassion en el distrito de Pau., el cual  es un símbolo de la alta sociedad y fue abierto en 1872. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/013-back.jpg', 'artifacts/EuroPosts/013-front.jpg']",False,270.0,270.0
9a00740e-ab3d-49fd-aa18-5eddf17f6e7d,Château de la Malmaison- Allée de l'Exil,Fotos/1-58.Francia/014.pdf,,application/pdf,48.8708,2.166848,1911.0,Castillo Malmaison; Emperatriz Josefina; Napoleón,"Rueil-Malmaison, Francia",,,fr,"Castillo Malmaison en donde vivió la emperatriz Josefina tras haberse divorciado y murió ahí en 1814. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/014-back.jpg', 'artifacts/EuroPosts/014-front.jpg']",False,270.0,270.0
530db670-6065-47d5-b57c-606bafc18097,A St. Hélène le Rêve ,Fotos/1-58.Francia/015.pdf,,application/pdf,-15.95,-5.716667,1911.0,Isla Santa Elena; Napoleón; El Sueño; Obra de arte; Exilio; El sueño en Santa Elena,"Isla de Santa Elena, Francia",,,fr,"Pintura de Napoleón teniendo un sueño durante su exilio en la Isla de Santa Elena. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/015-back.jpg', 'artifacts/EuroPosts/015-front.jpg']",False,,90.0
3818f806-955e-425c-99de-0e5b5aa8f9bd, Le Mariage de Napoleón et de Marie Louise,Fotos/1-58.Francia/016.pdf,,application/pdf,48.861028,2.335886,1911.0,Matrimonio de Napoleón; Realeza; Louvre; Palacio; Napoleon; María Luisa; Rouget; Pintura,"Paris, Francia",,,fr,"Pintura del matrimonio de Napoleón Bonaparte con la archiduquesa María Luisa de Austria en el palacio de Louvre el 2 de abril de 1810 según a como lo describió el militar Rouget. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/016-front.jpg', 'artifacts/EuroPosts/016-back.jpg']",False,270.0,270.0
b6e88d14-75a2-4b41-bb37-a1dd5c942141,Napoléon à Waterloo,Fotos/1-58.Francia/017.pdf,,application/pdf,46.768571,2.482407,1911.0,Napoleón; Waterloo; Batalla de Waterloo; Litografía; Raffet; 18 de junio de 1815,Francia ,,,fr,"Litografía de Napoleón en la Batalla de Waterloo el 18 de junio de 1815 hecha por Augusto Raffet. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/017-front.jpg', 'artifacts/EuroPosts/017-back.jpg']",False,,270.0
eda2a282-f9d7-4d6f-9c04-fc54ecb5c6fa,Napoléon à la tête de ses Escadrons,Fotos/1-58.Francia/018.pdf,,application/pdf,48.85341,2.3488,1911.0,Salones de París; Waterloo; Víspera Batalla de Waterloo; Guerra; Ejército; Milicia; Napoleón; Inglaterra; Francia,"París, Francia ",,,fr; de; en; es; ru; it,"Postal de los Salones de París. En ella se muestra una pintura hecha por Henri Charlie de la víspera de la batalla de Waterloo, mostrando a Napoleón al frente de sus escuadrones de servicio, dando caza al ejército Inglés. - Foto ND. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/018-back.jpg', 'artifacts/EuroPosts/018-front.jpg']",False,270.0,270.0
2d385e3e-e94a-4bfe-bccd-0ce948f092f6,Passage de la Beresina,Fotos/1-58.Francia/019.pdf,,application/pdf,46.768571,2.482407,1911.0,Ejército; Milicia; Guerra; Invasión napoleónica a rusia; Napoleón; Batalla del Bezina; Bezina; Derrota,Francia,,,fr; de,"Imagen que retrata el cruce  del río Berezina, el paso de la Berezina o mejor conocida como la batalla del Berizina, cuando el ejército napoleónico invadió territorio ruso pero terminó retirándose y el 14 de diciembre de 1812 se retiro del suelo ruso, .Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/019-back.jpg', 'artifacts/EuroPosts/019-front.jpg']",False,270.0,270.0
9d77649c-886d-4f6e-9e0c-cc09387d26d0,Matin de Waterloo,Fotos/1-58.Francia/020.pdf,,application/pdf,46.768571,2.482407,1911.0,Waterloo; Ejército; Milicia; Napoleón; Batalla de Waterloo,Francia,,,fr,"Napoleón dirigiendo por la mañana a sus tropas en Waterloo. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/020-back.jpg', 'artifacts/EuroPosts/020-front.jpg']",False,,270.0
53173df1-25b3-4a8b-b0a0-b316ab37691a,Innsbruck gegen süden ,Fotos/1-58.Francia/021.pdf,,application/pdf,47.268333,11.393333,1911.0,Austria; Ciudad; Paisaje; Alpes ,"Innsbruck, Austria",,,de,"Paisaje de la ciudad de Innsbruck con vista hacia al sur dejando ver los Alpes. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/021-back.jpg', 'artifacts/EuroPosts/021-front.jpg']",False,270.0,270.0
ea616731-ca56-434c-834b-112f9e2065c9,L'Empereur Napoléon à tous les àges,Fotos/1-58.Francia/022.pdf,,application/pdf,46.768571,2.482407,1911.0,Napoleón; Batalla de Moskowa; Carle-Vernet; Litografía,Francia,,,fr,"Litografía hecha  por Carle-Vernet representando a Napoleón a diferentes edades en la batalla de Moskowa de 1812, teniendo como figura principal a su o de 43 años de ese entonces. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/022-front.jpg', 'artifacts/EuroPosts/022-back.jpg']",False,,270.0
b1219aed-9126-442a-a874-2116ad2e4b6c,Napoléon abandonne le Kremlin Moscou ,Fotos/1-58.Francia/023.pdf,,application/pdf,46.768571,2.482407,1911.0,Maurice Henri; Napoleón; Invasión Rusa; Kremlin; Moscú; Incendio de Moscú; Ejército; Rusia; Francia; Retirada; Pintura,Francia,,,fr; en; de; ru; es; it,"Pintura de Maurice Henri de 1813 que retrata el momento en el que Napoleón abandona el Kremlin de Moscú. Este evento sucedió debido  el incendio de Moscú  provocado por ejercito ruso durante la invasión napoleónica a Rusia ocurrida en 1812. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/023-front.jpg', 'artifacts/EuroPosts/023-back.jpg']",False,,270.0
efdd7b75-9410-49e1-8407-74399bdb57ad,St. Therese de L'Enfant-Jésus- première communiante,Fotos/1-58.Francia/024.pdf,,application/pdf,46.768571,2.482407,1911.0,Retrato; Santa Teresa del niño de Jesús; Pintura; Religión; Primera Comunión; Monja; Doctora de la Iglesia,Francia,,,fr; en,"Retrato de Santa Teresa del Niño Jesús y de la Santa Faz, el día de su Primera Comunión. Santa Teresa es una monja que fue considerada por el papa Pío X  ""La Santa más grande de los tiempo modernos"" aunque se le conoce tambien como Santa Teresita. Nació en Normandía el 2 de enero de 1873 y murió el 30 de septiembre de 1897 a los 24 años por tuberculosis. En 1997 fue declarada doctora de la iglesia por el papa Juan Pablo II. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/024-front.jpg', 'artifacts/EuroPosts/024-back.jpg']",False,,270.0
34d3dde7-0033-4ab3-a66f-fd9611f59566,Napoleón en Santa Helena,Fotos/1-58.Francia/025.pdf,,application/pdf,48.85341,2.3488,1911.0,Napoleón; Exilio; Santa Elena; Mar; Isla; Litografía,"París, Francia",,,fr,"Litografía a color de Napoleón observando el mar desde su exilio en Santa Elena. Color: a color, medidas: 9x14cm","['artifacts/EuroPosts/025-front.jpg', 'artifacts/EuroPosts/025-back.jpg']",False,,270.0
455de44a-3b98-4cc6-a7f2-f1bf6ae6c0d3,Rey José I Bonaparte de España,Fotos/1-58.Francia/026.pdf,,application/pdf,48.804806,2.120333,1911.0,Rey de España; Versalles,"Versalles, Francia",,,fr,"Retrato del Rey José I Bonaparte de España. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/026-back.jpg', 'artifacts/EuroPosts/026-front.jpg']",False,,270.0
b223282d-bcd1-4d03-bbef-16649295249c,Napoleon - La Retraite de Russie.,Fotos/1-58.Francia/027.pdf,,application/pdf,46.768571,2.482407,1911.0,Retirada de Rusia; Napoleón; Moscú; Derrota; Invasión a Rusia,Francia,,,fr,"Litografía retirada de Napoleón y su ejército del territorio  ruso. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/027-back.jpg', 'artifacts/EuroPosts/027-front.jpg']",False,270.0,90.0
342e35d4-2546-4dc4-a11c-6618a79b117c,Château de la Malmaison-  La salle de billard,Fotos/1-58.Francia/028.pdf,,application/pdf,48.8708,2.166848,1911.0,Castillo Malmaison; Emperatriz Josefina; Napoleón; Sala de billar; El primer Consúl; tapicería; Beauvais,"Rueil-Malmaison, Francia",,,fr,"Castillo de la Malmaison. Sala de billar de la antigua residencia de la emperatriz Joséfina. Sala ""El primer cónsul"" con tapicería de Beauvais. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/028-front.jpg', 'artifacts/EuroPosts/028-back.jpg']",False,270.0,270.0
625368fe-88e0-45e3-88cd-3cd95284b68e,Evreux -l'Hostellerie du Grand Cerf,Fotos/1-58.Francia/029.pdf,,application/pdf,49.023333,1.1525,1911.0,Potinière; Posada del Gran Ciervo; Hotel; Restaurante; Evreux;  Normandía; Jardín de té: Aire libre,"Erveux, Francia",,,fr,"Potinière ubicada en el patio de la posada del Gran Ciervo que es un hotel y restaurante localizada en la ciudad de Evreux en Normandía. Potinière es un término francés que se refiere a un jardín de té o un lugar donde se sirven bebidas y aperitivos al aire libre. . Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/029-front.jpg', 'artifacts/EuroPosts/029-back.jpg']",False,270.0,270.0
08ffabac-5c03-486a-b4ba-2810143f3e50,Nice - La Cascade du Château,Fotos/1-58.Francia/030.pdf,,application/pdf,43.6921,7.2796,1911.0,Cáscada; Nice; Castillo; Fotografía,"Nice, Francia",,,fr,"Vista desde la ciudad de la cascada espléndida del castillo de la ciudad de Nice. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/030-front.jpg', 'artifacts/EuroPosts/030-back.jpg']",False,270.0,270.0
15b4388c-6d33-4d72-93c6-b9e7fbe529c5,Nice- Hôtel de la Méditerranée,Fotos/1-58.Francia/031.pdf,,application/pdf,43.6952,7.26313,1911.0,Hotel mediterráneo; Nice; Fachada; Fotografía,"Nice, Francia",,,fr,"Fachada del Hotel Mediterráneo de Nice. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/031-front.jpg', 'artifacts/EuroPosts/031-back.jpg']",False,270.0,270.0
45f04a51-b927-4389-9a29-83799cd0790b,Nice - Hall de l'Hôtel de la Méditerranée,Fotos/1-58.Francia/032.pdf,,application/pdf,43.6952,7.26313,1911.0,Hotel mediterráneo; Nice; Lobby; Recepción; Fotografía,"Nice, Francia",,,fr,"Sala de recepción del Hotel de Mediterráneo. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/032-front.jpg', 'artifacts/EuroPosts/032-back.jpg']",False,270.0,270.0
26daebe5-91e3-4f14-a306-79c2504f6f0c,Château de la Malmaison- Voiture du Mariage de Napoléon & Joséphine,Fotos/1-58.Francia/033.pdf,,application/pdf,48.8708,2.166848,1911.0,Castillo de la Malmaison; Boda; Napoleón; Josefina; Carruaje; Litografía,"Rueil-Malmaison, Francia",,,fr,"Castillo de la Malmaison. Litografía de Napoleón I con Josefina dentro de su carruaje de bodas. Color: blanco y negro, medidas: 9x14cm","['artifacts/EuroPosts/033-front.jpg', 'artifacts/EuroPosts/033-back.jpg']",False,270.0,270.0
1b3f9584-29c9-448c-ab2b-73bcae7718d0,Château de la Malmaison- Le Salon,Fotos/1-58.Francia/034.pdf,,application/pdf,48.8708,2.166848,1911.0,Castillo de la Malmaison; Napoleón; Josefina; Fotografía; Salón,"Rueil-Malmaison, Francia",,,fr,"Castillo de la Malmaison, Salón de la antigua residencia de la emperatriz Josefina. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/034-back.jpg', 'artifacts/EuroPosts/034-front.jpg']",False,270.0,270.0
3d6da5c0-0659-4d3a-bca7-39806c7fd92a,Château de la Malmaiso- Salle à Manger,Fotos/1-58.Francia/035.pdf,,application/pdf,48.8708,2.166848,1911.0,Castillo de la Malmaison; Napoleón; Josefina; Fotografía; Comedor,"Rueil-Malmaison, Francia",,,fr,"Castillo de la Malmaison, Comedor de la antigua residencia de la emperatriz Josefina. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/035-back.jpg', 'artifacts/EuroPosts/035-front.jpg']",False,270.0,270.0
e28ffc7a-5870-4585-a5e8-418f70689115,Château de la Malmaison-  La Chapelle,Fotos/1-58.Francia/036.pdf,,application/pdf,48.8708,2.166848,1911.0,Castillo de la Malmaison; Napoleón; Josefina; Fotografía; Capilla,"Rueil-Malmaison, Francia",,,fr,"Castillo de la Malmaison, Capilla de la antigua residencia de la emperatriz Josefina. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/036-back.jpg', 'artifacts/EuroPosts/036-front.jpg']",False,,270.0
23e7b6f3-999e-467b-8203-27c38e92671e,Château de la Malmaison - Ecran brodé par l'Impératrice Joséphine,Fotos/1-58.Francia/037.pdf,,application/pdf,48.8708,2.166848,1911.0,Castillo de la Malmaison; Napoleón; Josefina; Fotografía; Biombo bordado; Emperatriz,"Rueil-Malmaison, Francia",,,fr,"Castillo de la Malmaison. Biombo bordado de la emperatriz Josefina. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/037-front.jpg', 'artifacts/EuroPosts/037-back.jpg']",False,,270.0
b8f2fed3-5690-4daf-8ef5-10ac4237df8e,Château de la Malmaison - Trône de Napoléon 1er,Fotos/1-58.Francia/038.pdf,,application/pdf,48.8708,2.166848,1911.0,Castillo de la Malmaison; Napoleón; Josefina; Fotografía; Trono de Napoleón,"Rueil-Malmaison, Francia",,,fr,"Castillo de la Malmaison. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/038-front.jpg', 'artifacts/EuroPosts/038-back.jpg']",False,,270.0
eb3c1a42-e381-48e1-90a5-fff7cf034141,Vizir et Chien de Napoléon à l'Ile d'Elbe.,Fotos/1-58.Francia/039.pdf,,application/pdf,48.8535,2.3128,1911.0,Sala Louvois; Museo del Ejército; Vizir; caballo; Napoleón; Perro; Isla de Elba,"París, Francia",,,fr,"Sala Louvois del Museo del Ejército. Fotografía de del caballo y perro de Napoleón disecados. El caballo se llama ""Vizir” fue donado por ""el Sultán"" en 1805 y el perro  de Napoleón es el que tuvo durante su época en la Isla de Elba. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/039-front.jpg', 'artifacts/EuroPosts/039-back.jpg']",False,,270.0
3f106ea2-0c9d-4c70-ba12-c51249443a01,Royan - Vailieres,Fotos/1-58.Francia/040.pdf,,application/pdf,45.900278,5.936111,1911.0,Rocas independientes; Vailieres; Alrededores de Royan. Edición Nuevas Galerías,"Royan, Francia",,,fr,"Foto del conjunto de Rocas independientes en Vailieres, que se encuentra cerca de los alrededores de Royan. Edición Nuevas Galerías. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/040-front.jpg', 'artifacts/EuroPosts/040-back.jpg']",False,270.0,270.0
74e105bc-ca62-4b34-8243-487d3d770a83,Tarbes - Sortie des Ouvriers de l'Arsenal,Fotos/1-58.Francia/041.pdf,,application/pdf,43.2376,0.0774,1911.0,Edificio; Altos Pirineos; Patrimonio extinto; Hermanos Labouche; Arsenal,"Tarbes, Francia ",,,fr,"Salida de los trabajadores del Arsenal de Tarbes en los Altos Pirineos. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/041-back.jpg', 'artifacts/EuroPosts/041-front.jpg']",False,270.0,270.0
dde41cb2-aacf-4554-8e6c-f12f83b65e0b,Pontaillac - La Plage.,Fotos/1-58.Francia/042.pdf,,application/pdf,45.626744,-1.0517756,1911.0,Playa; Pontaillac,"Pontaillac, Francia",,,fr,"Imagen de gente en la playa de Pontaillac. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/042-back.jpg', 'artifacts/EuroPosts/042-front.jpg']",False,270.0,270.0
def353a0-bac9-4065-ad5c-becee602f1f4,Royan - Le Casino Municipal,Fotos/1-58.Francia/043.pdf,,application/pdf,45.623056,-1.043056,1911.0,Casino; Royan; Edición Nuevas Galerías,"Royan, Francia",,,fr,"Casino municipal de la ciudad de Royan. Edición Nuevas Galerías. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/043-back.jpg', 'artifacts/EuroPosts/043-front.jpg']",False,270.0,270.0
85013085-0134-4477-af41-fd6856cccee4,Royan - Le Boulevard Saint-Georges,Fotos/1-58.Francia/044.pdf,,application/pdf,45.623056,-1.043056,1911.0,Royan; Edición Nuevas Galerías; Bulevar Saint Georges,"Royan, Francia",,,fr,"Bulevar Saint-Georges. Edición Nuevas Galerías. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/044-front.jpg', 'artifacts/EuroPosts/044-back.jpg']",False,270.0,270.0
c5754090-43f6-4ab2-a033-a430c3422919,Royan- Le Casino Municipal vu de la Mer,Fotos/1-58.Francia/045.pdf,,application/pdf,45.623056,-1.043056,1911.0,Royan; Edición Nuevas Galerías; Casino,"Royan, Francia",,,fr,"Casino Municipal de Royan visto desde el Mar. Nueva Edición Galerías. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/045-front.jpg', 'artifacts/EuroPosts/045-back.jpg']",False,270.0,270.0
e4de22b8-6a23-4e68-b607-6ecc150066af,Royan - Le Casino de Foncillon,Fotos/1-58.Francia/046.pdf,,application/pdf,45.623056,-1.043056,1911.0,Royan; Edición Nuevas Galerías; Casino de Foncillon,"Royan, Francia",,,fr,"El Casino de Foncillon. Edición Nuevas Galerías. Color: sepia, medidas: 9x14cm","['artifacts/EuroPosts/046-front.jpg', 'artifacts/EuroPosts/046-back.jpg']",False,270.0,270.0
